;Species;Gene;GeneName;Ala;Arg;Asn;Asp;Cys;Gln;Glu;Gly;His;Ile;Leu;Lys;Met;Phe;Pro;Ser;Thr;Trp;Tyr;Val
13333;Brevundimonas_terrae;ND1;NADH-quinone oxidoreductase subunit NuoH;30;7;9;8;1;6;9;28;0;29;42;10;13;30;17;20;13;10;12;31
13334;Sphingobium_subterraneum;ND1;NADH-quinone oxidoreductase subunit NuoH;36;8;10;6;2;6;9;24;0;25;41;8;12;24;16;21;8;10;15;29
13335;Methylobacterium_aquaticum;ND1;NADH-quinone oxidoreductase subunit NuoH;38;9;6;7;2;6;8;22;0;21;46;8;12;23;18;18;8;12;12;29
13337;Sphingomonas_turrisvirgatae;ND1;NADH-quinone oxidoreductase subunit NuoH;33;9;10;8;1;6;9;25;1;30;44;7;8;22;16;20;10;10;14;30
13338;Sphingobium_herbicidovorans;ND1;NADH-quinone oxidoreductase subunit NuoH;37;8;9;7;2;6;9;22;1;28;41;8;10;24;16;19;10;10;17;24
13339;Sphingomonas_naasensis;ND1;NADH-quinone oxidoreductase subunit NuoH;35;8;10;5;1;8;9;25;1;27;45;8;8;22;16;19;10;11;15;28
13340;Hyphomicrobium_nitrativorans;ND1;NADH-quinone oxidoreductase subunit NuoH;31;7;9;8;3;6;8;24;1;17;49;9;18;23;19;19;9;12;9;39
13341;Martelella_lutilitoris;ND1;NADH-quinone oxidoreductase subunit NuoH;30;8;9;9;2;6;9;23;0;24;43;8;14;25;16;17;12;10;10;32
13342;Pseudorhodoplanes_sinuspersici;ND1;NADH-quinone oxidoreductase subunit NuoH;36;8;10;7;4;8;8;24;0;24;44;9;14;23;19;17;9;10;13;39
13343;Aurantiacibacter_gangjinensis;ND1;NADH-quinone oxidoreductase subunit NuoH;26;9;11;9;2;7;9;24;1;26;44;6;12;29;15;22;11;11;12;27
13344;Aurantiacibacter_xanthus;ND1;NADH-quinone oxidoreductase subunit NuoH;29;8;10;7;2;7;9;21;1;24;43;7;12;26;15;23;9;11;14;29
13345;Sphingomonas_gellani;ND1;NADH-quinone oxidoreductase subunit NuoH;35;9;10;6;1;9;8;22;2;23;45;6;10;25;16;20;9;12;12;31
13346;Sphingomonas_carotinifaciens;ND1;NADH-quinone oxidoreductase subunit NuoH;40;9;11;5;1;8;8;24;0;28;42;6;13;26;17;19;12;13;12;29
13347;Sphingopyxis_alaskensis;ND1;NADH-quinone oxidoreductase subunit NuoH;37;9;11;7;1;7;9;24;1;29;46;7;8;26;15;21;8;10;11;24
13348;Novosphingobium_acidiphilum;ND1;NADH-quinone oxidoreductase subunit NuoH;36;8;9;5;3;7;10;23;0;26;41;9;11;26;16;18;8;13;14;26
13350;Stakelama_sediminis;ND1;NADH-quinone oxidoreductase subunit NuoH;35;9;12;5;2;8;9;21;2;23;40;7;12;24;16;19;10;13;14;31
13351;Sphingomonas_pituitosa;ND1;NADH-quinone oxidoreductase subunit NuoH;36;8;11;6;2;8;9;24;0;23;42;8;10;24;16;19;9;10;16;27
13352;Altererythrobacter_aquaemixtae;ND1;NADH-quinone oxidoreductase subunit NuoH;32;9;10;6;2;6;10;21;1;24;45;7;14;26;16;20;9;10;13;30
13353;Parvularcula_dongshanensis;ND1;NADH-quinone oxidoreductase subunit NuoH;25;8;11;6;1;7;9;26;2;26;45;9;13;27;16;21;7;7;11;33
13354;Altererythrobacter_deserti;ND1;NADH-quinone oxidoreductase subunit NuoH;38;9;14;6;2;6;9;22;1;28;44;7;11;27;15;20;8;12;12;26
13355;Novosphingobium_tardaugens;ND1;NADH-quinone oxidoreductase subunit NuoH;35;8;11;6;3;7;9;24;1;25;44;8;12;28;15;19;8;11;13;24
13356;Erythrobacter_colymbi;ND1;NADH-quinone oxidoreductase subunit NuoH;32;8;9;6;2;7;8;23;1;25;42;6;15;27;15;23;10;10;12;30
13357;Sphingomonas_palmae;ND1;NADH-quinone oxidoreductase subunit NuoH;36;9;9;6;1;8;9;22;0;22;43;7;10;26;17;19;11;10;14;29
13358;Novosphingobium_arvoryzae;ND1;NADH-quinone oxidoreductase subunit NuoH;34;8;10;6;3;7;10;23;1;26;42;8;12;26;16;20;9;11;13;29
13359;Sphingomonas_soli;ND1;NADH-quinone oxidoreductase subunit NuoH;36;8;10;5;1;8;9;24;1;27;47;7;8;23;16;20;9;10;14;28
13360;Novosphingobium_nitrogenifigens;ND1;NADH-quinone oxidoreductase subunit NuoH;31;8;12;5;4;7;9;26;2;28;41;8;12;24;16;20;8;12;12;26
13361;Tsuneonella_rigui;ND1;NADH-quinone oxidoreductase subunit NuoH;38;9;11;5;3;6;11;23;0;26;45;7;12;25;14;19;8;13;12;24
13362;Martelella_radicis;ND1;NADH-quinone oxidoreductase subunit NuoH;30;8;9;9;3;5;9;23;0;24;42;8;15;25;16;18;12;10;9;32
13363;Sphingomonas_hominis;ND1;NADH-quinone oxidoreductase subunit NuoH;35;9;9;6;2;8;9;22;0;23;43;7;10;25;17;20;11;10;14;28
13365;Sphingorhabdus_lacus;ND1;NADH-quinone oxidoreductase subunit NuoH;40;9;9;6;2;6;9;26;1;32;40;7;12;24;16;16;8;11;13;24
13366;Novosphingobium_sediminis;ND1;NADH-quinone oxidoreductase subunit NuoH;35;7;11;8;2;6;9;20;1;28;45;10;10;21;16;19;9;11;13;29
13367;Sphingomonas_montana;ND1;NADH-quinone oxidoreductase subunit NuoH;36;10;10;7;1;5;8;25;0;30;42;7;14;23;17;21;8;11;12;24
13368;Sphingobium_jiangsuense;ND1;NADH-quinone oxidoreductase subunit NuoH;38;8;10;6;1;7;9;24;0;24;43;8;11;27;16;20;7;10;14;25
13369;Sphingorhabdus_contaminans;ND1;NADH-quinone oxidoreductase subunit NuoH;41;8;9;6;2;6;9;25;1;29;42;8;13;23;16;16;8;11;13;25
13370;Sphingorhabdus_soli;ND1;NADH-quinone oxidoreductase subunit NuoH;38;9;11;5;1;7;8;23;0;33;43;7;9;23;16;23;8;10;12;25
13371;Hoeflea_phototrophica;ND1;NADH-quinone oxidoreductase subunit NuoH;32;8;8;7;3;6;10;22;2;22;46;8;16;24;19;22;7;12;10;36
13372;Lutibaculum_baratangense;ND1;NADH-quinone oxidoreductase subunit NuoH;26;9;6;7;4;5;9;22;0;21;41;8;11;24;18;21;8;11;11;36
13373;Agrobacterium_vitis;ND1;NADH-quinone oxidoreductase subunit NuoH;31;8;11;7;2;6;9;23;2;25;43;8;14;21;18;17;11;11;10;29
13374;Neorickettsia_risticii;ND1;NADH-quinone oxidoreductase subunit NuoH;29;8;7;7;3;4;13;17;2;37;45;8;8;20;19;20;11;8;13;31
13375;Sphingomonas_sanxanigenens;ND1;NADH-quinone oxidoreductase subunit NuoH;41;8;10;5;1;8;9;22;1;26;44;7;9;26;16;18;9;11;12;26
13376;Rhizobium_tubonense;ND1;NADH-quinone oxidoreductase subunit NuoH;27;8;10;7;3;6;9;22;2;23;44;9;13;22;17;22;8;12;10;34
13377;Rhizobium_taibaishanense;ND1;NADH-quinone oxidoreductase subunit NuoH;30;8;10;7;2;6;9;24;3;24;44;8;15;20;19;16;11;11;10;29
13378;Rhizobium_borbori;ND1;NADH-quinone oxidoreductase subunit NuoH;31;8;10;9;1;5;9;24;0;24;48;9;15;23;18;14;12;11;12;33
13379;Pseudolabrys_taiwanensis;ND1;NADH-quinone oxidoreductase subunit NuoH;38;8;8;5;3;5;9;22;0;18;40;9;15;22;19;16;6;12;11;33
13380;Mesorhizobium_metallidurans;ND1;NADH-quinone oxidoreductase subunit NuoH;30;8;9;8;3;7;9;22;2;19;46;9;10;26;18;20;8;11;10;41
13381;Stappia_indica;ND1;NADH-quinone oxidoreductase subunit NuoH;32;9;7;8;2;5;9;22;0;18;45;8;13;23;19;17;11;12;11;33
13382;Sphingomonas_pruni;ND1;NADH-quinone oxidoreductase subunit NuoH;39;8;13;5;1;8;9;21;0;25;43;8;9;22;15;19;8;12;14;30
13383;Sphingopyxis_indica;ND1;NADH-quinone oxidoreductase subunit NuoH;35;9;11;7;2;7;9;24;1;25;45;7;10;27;15;22;8;10;11;26
13384;Sphingopyxis_macrogoltabida;ND1;NADH-quinone oxidoreductase subunit NuoH;37;9;11;7;2;7;9;23;1;27;45;7;9;27;15;21;8;10;11;25
13385;Sphingomonas_prati;ND1;NADH-quinone oxidoreductase subunit NuoH;36;10;10;7;1;5;8;25;0;28;42;7;14;23;17;21;8;11;12;26
13387;Qipengyuania_sediminis;ND1;NADH-quinone oxidoreductase subunit NuoH;37;9;10;7;2;6;9;24;1;29;48;7;10;28;16;18;10;11;10;25
13388;Sphingobium_quisquiliarum;ND1;NADH-quinone oxidoreductase subunit NuoH;43;10;10;5;2;7;9;21;1;27;40;6;10;23;16;18;8;10;17;25
13389;Emcibacter_nanhaiensis;ND1;NADH-quinone oxidoreductase subunit NuoH;30;9;8;6;4;6;12;22;0;17;41;8;10;26;17;18;7;10;12;33
13390;Neorickettsia_sennetsu;ND1;NADH-quinone oxidoreductase subunit NuoH;28;8;8;6;3;4;13;18;2;34;45;8;8;20;19;19;12;8;13;34
13392;Sphingomonas_lutea;ND1;NADH-quinone oxidoreductase subunit NuoH;35;8;11;8;2;6;8;24;2;24;46;8;9;28;16;17;10;11;10;34
13393;Liberibacter_crescens;ND1;NADH-quinone oxidoreductase subunit NuoH;26;9;9;8;2;5;9;23;1;27;50;8;12;23;17;21;9;10;11;32
13394;Parerythrobacter_lutipelagi;ND1;NADH-quinone oxidoreductase subunit NuoH;32;9;10;9;2;7;10;23;1;28;42;6;13;27;15;20;8;13;11;27
13395;Consotaella_salsifontis;ND1;NADH-quinone oxidoreductase subunit NuoH;29;8;6;8;2;5;10;23;1;22;51;8;14;27;19;21;12;9;11;34
13396;Sphingomonas_elodea;ND1;NADH-quinone oxidoreductase subunit NuoH;36;8;11;6;2;8;9;23;0;24;39;8;11;23;16;21;8;10;16;29
13397;Sphingopyxis_granuli;ND1;NADH-quinone oxidoreductase subunit NuoH;32;10;11;7;2;8;8;23;1;27;45;6;8;28;15;23;9;11;11;26
13399;Aminobacter_lissarensis;ND1;NADH-quinone oxidoreductase subunit NuoH;27;9;9;8;3;5;10;23;1;23;42;8;10;27;18;20;9;11;10;43
13400;Chelatococcus_asaccharovorans;ND1;NADH-quinone oxidoreductase subunit NuoH;31;9;6;6;4;7;9;21;0;19;49;8;11;24;20;19;11;11;11;34
13401;Pontivivens_insulae;ND1;NADH-quinone oxidoreductase subunit NuoH;29;8;7;9;3;5;9;23;2;26;38;9;16;24;17;19;6;10;11;34
13402;Mesorhizobium_amorphae;ND1;NADH-quinone oxidoreductase subunit NuoH;30;9;9;8;3;7;9;22;2;18;44;8;10;26;18;20;8;11;10;44
13403;Altererythrobacter_salegens;ND1;NADH-quinone oxidoreductase subunit NuoH;31;9;10;8;4;7;9;23;1;27;40;6;13;28;15;19;9;11;13;28
13404;Martelella_endophytica;ND1;NADH-quinone oxidoreductase subunit NuoH;28;8;9;9;3;5;9;22;0;23;43;8;14;25;17;19;12;10;9;30
13405;Rhizobium_arenae;ND1;NADH-quinone oxidoreductase subunit NuoH;27;9;11;8;3;5;10;20;0;22;41;8;15;23;18;21;9;12;11;32
13406;Ancylobacter_rudongensis;ND1;NADH-quinone oxidoreductase subunit NuoH;35;8;7;7;3;6;9;23;0;20;43;8;15;23;19;15;11;11;11;38
13408;Mesorhizobium_sanjuanii;ND1;NADH-quinone oxidoreductase subunit NuoH;31;8;9;8;3;7;9;22;2;18;46;9;10;26;18;19;8;11;10;42
13409;Asticcacaulis_benevestitus;ND1;NADH-quinone oxidoreductase subunit NuoH;30;7;9;8;1;6;9;29;2;28;36;9;15;28;18;19;7;11;12;36
13410;Arsenicitalea_aurantiaca;ND1;NADH-quinone oxidoreductase subunit NuoH;27;8;6;7;3;6;9;22;2;27;45;8;13;24;21;18;10;9;11;31
13411;Mesorhizobium_helmanticense;ND1;NADH-quinone oxidoreductase subunit NuoH;31;8;9;8;3;6;10;22;2;18;46;9;10;26;18;19;8;11;10;42
13412;Erythrobacter_tepidarius;ND1;NADH-quinone oxidoreductase subunit NuoH;32;8;9;7;2;7;8;24;1;25;40;6;13;27;15;22;10;11;12;32
13413;Neorickettsia_findlayensis;ND1;NADH-quinone oxidoreductase subunit NuoH;30;8;7;7;3;4;12;18;2;39;45;9;7;21;19;20;10;8;13;28
13414;Sphingobium_amiense;ND1;NADH-quinone oxidoreductase subunit NuoH;38;9;11;5;2;7;9;22;0;25;42;7;11;24;16;19;9;10;16;26
13415;Sphingomonas_yantingensis;ND1;NADH-quinone oxidoreductase subunit NuoH;40;8;10;7;1;6;9;23;0;22;42;8;10;28;17;16;10;11;14;32
13416;Hoeflea_olei;ND1;NADH-quinone oxidoreductase subunit NuoH;34;9;7;9;3;5;9;24;1;25;46;8;14;25;18;17;8;12;10;32
13417;Alteraurantiacibacter_aquimixticola;ND1;NADH-quinone oxidoreductase subunit NuoH;29;8;10;6;2;7;11;25;1;26;42;7;13;29;16;20;7;10;12;30
13418;Pseudoxanthobacter_soli;ND1;NADH-quinone oxidoreductase subunit NuoH;33;8;7;8;4;5;8;23;2;20;46;8;12;25;19;17;13;11;10;30
13419;Rhabdaerophilum_calidifontis;ND1;NADH-quinone oxidoreductase subunit NuoH;32;9;7;7;2;5;9;22;1;25;45;8;14;27;21;19;11;10;9;32
13420;Hirschia_baltica;ND1;NADH-quinone oxidoreductase subunit NuoH;33;8;9;6;2;6;8;24;2;24;43;8;18;25;17;22;10;9;11;30
13424;Rhizobium_jaguaris;ND1;NADH-quinone oxidoreductase subunit NuoH;27;8;7;8;3;6;9;22;2;25;44;9;14;23;18;21;9;11;10;32
13427;Brevundimonas_intermedia;ND1;NADH-quinone oxidoreductase subunit NuoH;29;7;9;9;1;8;8;28;0;30;36;10;16;24;18;21;10;12;13;35
13428;Sphingomonas_indica;ND1;NADH-quinone oxidoreductase subunit NuoH;39;9;10;6;1;7;8;23;1;28;43;7;10;28;17;17;8;11;11;23
13429;Sphingopyxis_fribergensis;ND1;NADH-quinone oxidoreductase subunit NuoH;36;9;11;7;1;7;9;23;1;30;44;7;10;26;15;22;9;10;11;23
13430;Sphingopyxis_italica;ND1;NADH-quinone oxidoreductase subunit NuoH;37;9;11;7;1;7;9;24;1;29;44;7;10;26;15;20;9;10;11;24
13431;Bartonella_alsatica;ND1;NADH-quinone oxidoreductase subunit NuoH;26;9;8;7;2;5;11;22;4;26;43;9;10;24;17;19;9;14;11;30
13432;Rhizobium_ipomoeae;ND1;NADH-quinone oxidoreductase subunit NuoH;32;8;11;7;2;5;9;23;1;22;40;8;15;24;18;16;10;11;9;35
13433;Rhizobium_leucaenae;ND1;NADH-quinone oxidoreductase subunit NuoH;26;8;8;8;3;6;9;22;2;24;44;9;14;24;18;21;9;11;10;32
13434;Sphingopyxis_terrae;ND1;NADH-quinone oxidoreductase subunit NuoH;36;9;11;7;2;7;9;23;1;27;46;7;8;26;15;22;8;11;11;25
13436;Ancylobacter_pratisalsi;ND1;NADH-quinone oxidoreductase subunit NuoH;33;8;7;7;3;6;9;24;0;19;44;8;15;24;20;16;8;10;12;35
13438;Rhizobium_freirei;ND1;NADH-quinone oxidoreductase subunit NuoH;28;8;8;8;3;6;9;20;1;22;46;10;12;25;18;21;9;11;9;34
13441;Sphingopyxis_bauzanensis;ND1;NADH-quinone oxidoreductase subunit NuoH;38;9;12;8;0;7;9;24;1;32;46;7;8;26;15;18;9;10;11;23
13442;Sphingomonas_rubra;ND1;NADH-quinone oxidoreductase subunit NuoH;36;8;10;6;1;9;8;26;1;22;49;7;12;25;17;17;11;13;12;33
13443;Methylobacterium_crusticola;ND1;NADH-quinone oxidoreductase subunit NuoH;40;9;6;7;2;6;8;22;0;20;48;8;13;23;17;17;9;12;12;27
13444;Hoeflea_marina;ND1;NADH-quinone oxidoreductase subunit NuoH;33;9;9;8;2;6;9;23;1;22;52;8;11;25;17;21;9;12;8;34
13445;Methyloferula_stellata;ND1;NADH-quinone oxidoreductase subunit NuoH;28;9;7;8;2;5;8;21;1;24;38;8;15;26;19;20;8;12;12;37
13446;Blastomonas_fulva;ND1;NADH-quinone oxidoreductase subunit NuoH;32;9;10;8;1;7;10;21;1;24;39;7;9;25;15;21;10;12;13;28
13447;Croceicoccus_pelagius;ND1;NADH-quinone oxidoreductase subunit NuoH;28;8;10;7;3;7;9;23;1;28;39;7;13;27;15;22;10;10;14;30
13448;Methylobacterium_tarhaniae;ND1;NADH-quinone oxidoreductase subunit NuoH;38;9;6;6;2;6;9;23;0;22;49;9;13;25;19;20;9;12;12;32
13449;Sphingomonas_spermidinifaciens;ND1;NADH-quinone oxidoreductase subunit NuoH;39;8;9;7;1;6;9;23;1;22;43;8;10;28;17;17;10;11;14;31
13450;Limoniibacter_endophyticus;ND1;NADH-quinone oxidoreductase subunit NuoH;29;8;9;7;4;5;10;24;2;17;46;9;8;29;19;19;11;10;9;41
13451;Devosia_lucknowensis;ND1;NADH-quinone oxidoreductase subunit NuoH;33;8;9;8;2;6;9;26;1;26;50;8;14;22;18;16;10;11;11;30
13452;Rhizobium_miluonense;ND1;NADH-quinone oxidoreductase subunit NuoH;27;8;8;8;3;7;9;20;1;23;46;9;12;25;18;22;9;11;9;33
13453;Pseudochelatococcus_contaminans;ND1;NADH-quinone oxidoreductase subunit NuoH;29;9;8;7;4;7;10;20;0;24;44;8;11;23;19;20;11;12;12;30
13454;Sphingomonas_mali;ND1;NADH-quinone oxidoreductase subunit NuoH;38;8;13;5;1;8;9;21;0;27;43;8;9;22;15;20;8;12;14;28
13455;Mesorhizobium_caraganae;ND1;NADH-quinone oxidoreductase subunit NuoH;32;8;9;8;3;6;10;23;2;19;45;9;11;27;18;21;7;11;10;41
13456;Altererythrobacter_estronivorus;ND1;NADH-quinone oxidoreductase subunit NuoH;34;9;11;8;3;7;8;24;1;26;44;7;11;23;16;18;8;12;14;27
13457;Methylobacterium_platani;ND1;NADH-quinone oxidoreductase subunit NuoH;36;9;6;6;2;6;9;22;0;21;47;8;12;23;18;19;8;12;12;29
13458;Sphingomonas_vulcanisoli;ND1;NADH-quinone oxidoreductase subunit NuoH;37;10;11;6;2;7;9;21;1;27;42;7;9;24;17;19;10;11;14;25
13460;Qipengyuania_pelagi;ND1;NADH-quinone oxidoreductase subunit NuoH;29;9;11;7;3;7;9;22;1;23;43;6;11;28;15;22;10;10;14;31
13461;Sphingomonas_ursincola;ND1;NADH-quinone oxidoreductase subunit NuoH;34;9;10;8;1;7;9;20;1;24;40;7;9;24;15;22;10;12;12;28
13462;Rhizobium_oryziradicis;ND1;NADH-quinone oxidoreductase subunit NuoH;30;8;9;7;2;6;9;23;1;24;44;9;16;17;19;18;11;11;10;32
13463;Devosia_elaeis;ND1;NADH-quinone oxidoreductase subunit NuoH;34;8;8;8;2;5;9;25;1;28;49;8;12;26;18;17;11;11;10;28
13464;Ancylobacter_aquaticus;ND1;NADH-quinone oxidoreductase subunit NuoH;36;8;7;7;3;6;9;23;0;19;43;8;15;23;20;14;10;11;11;39
13465;Rhizobium_album;ND1;NADH-quinone oxidoreductase subunit NuoH;33;8;9;8;2;5;10;22;1;25;39;9;15;23;18;16;9;11;10;33
13466;Devosia_enhydra;ND1;NADH-quinone oxidoreductase subunit NuoH;30;8;6;7;2;6;9;23;2;23;42;8;17;25;20;19;7;10;9;34
13468;Xanthobacter_tagetidis;ND1;NADH-quinone oxidoreductase subunit NuoH;35;9;8;6;4;5;10;21;0;19;48;8;12;24;18;16;9;9;12;31
13469;Rhizobium_undicola;ND1;NADH-quinone oxidoreductase subunit NuoH;31;8;9;8;2;5;9;23;1;26;45;9;13;19;19;16;11;11;10;31
13470;Brevundimonas_mediterranea;ND1;NADH-quinone oxidoreductase subunit NuoH;29;7;9;7;0;10;10;28;0;27;41;9;12;25;16;23;12;11;14;35
13471;Altericroceibacterium_xinjiangense;ND1;NADH-quinone oxidoreductase subunit NuoH;35;8;13;5;2;7;8;22;1;26;43;8;10;30;15;20;9;12;10;27
13472;Mesorhizobium_soli;ND1;NADH-quinone oxidoreductase subunit NuoH;29;9;9;8;2;6;9;22;1;21;43;8;11;27;18;21;8;11;10;41
13474;Qipengyuania_marisflavi;ND1;NADH-quinone oxidoreductase subunit NuoH;33;9;11;8;2;7;9;21;1;30;42;6;12;29;16;20;10;10;12;29
13475;Sphingobium_cloacae;ND1;NADH-quinone oxidoreductase subunit NuoH;38;10;10;6;1;7;9;22;0;27;39;6;10;24;16;20;10;11;17;25
13476;Qipengyuania_seohaensis;ND1;NADH-quinone oxidoreductase subunit NuoH;33;10;10;10;3;7;9;20;1;30;45;6;12;29;16;18;8;10;11;29
13477;Blastochloris_tepida;ND1;NADH-quinone oxidoreductase subunit NuoH;34;9;7;8;3;6;9;21;0;23;43;9;14;27;20;18;10;12;9;36
13478;Devosia_chinhatensis;ND1;NADH-quinone oxidoreductase subunit NuoH;35;8;8;8;2;5;9;26;1;28;48;8;12;27;18;15;11;11;11;27
13479;Parvularcula_oceani;ND1;NADH-quinone oxidoreductase subunit NuoH;26;8;10;8;1;6;8;24;2;26;37;9;13;26;14;21;6;7;11;28
13480;Mesorhizobium_ephedrae;ND1;NADH-quinone oxidoreductase subunit NuoH;30;8;8;9;3;5;10;22;3;17;42;8;9;28;18;18;10;11;10;39
13481;Rhizobium_glycinendophyticum;ND1;NADH-quinone oxidoreductase subunit NuoH;33;9;9;8;2;5;9;24;1;21;41;8;13;26;18;16;9;11;9;34
13482;Tsuneonella_troitsensis;ND1;NADH-quinone oxidoreductase subunit NuoH;39;8;12;5;2;6;11;22;1;22;48;8;10;25;14;18;7;12;14;27
13483;Pararhizobium_polonicum;ND1;NADH-quinone oxidoreductase subunit NuoH;29;9;10;9;3;5;9;21;0;21;42;8;15;25;18;20;8;12;11;32
13484;Mesorhizobium_alhagi;ND1;NADH-quinone oxidoreductase subunit NuoH;29;9;7;10;1;5;9;22;2;19;43;8;13;28;18;16;11;11;10;43
13485;Erythrobacter_neustonensis;ND1;NADH-quinone oxidoreductase subunit NuoH;28;8;9;7;2;7;8;23;1;22;35;6;16;27;15;23;10;11;12;31
13486;Parvibaculum_lavamentivorans;ND1;NADH-quinone oxidoreductase subunit NuoH;32;10;7;7;2;5;9;18;1;24;37;8;15;24;15;17;8;7;11;31
13487;Monaibacterium_marinum;ND1;NADH-quinone oxidoreductase subunit NuoH;29;8;6;8;2;7;10;23;1;24;38;9;12;28;16;22;7;9;12;34
13488;Parerythrobacter_jejuensis;ND1;NADH-quinone oxidoreductase subunit NuoH;29;9;9;7;3;7;10;24;1;24;48;6;13;26;15;19;10;11;13;27
13489;Blastomonas_aquatica;ND1;NADH-quinone oxidoreductase subunit NuoH;38;8;9;7;1;8;9;22;1;30;41;7;9;24;15;18;11;11;11;28
13490;Sphingomonas_rhizophila;ND1;NADH-quinone oxidoreductase subunit NuoH;32;8;11;6;2;6;9;26;1;25;42;9;10;28;15;19;9;9;11;32
13492;Xanthobacter_autotrophicus;ND1;NADH-quinone oxidoreductase subunit NuoH;35;9;8;5;4;6;9;21;0;22;45;9;12;26;18;14;10;9;10;30
13493;Croceicoccus_sediminis;ND1;NADH-quinone oxidoreductase subunit NuoH;28;8;10;7;3;7;9;23;1;28;41;7;13;26;15;22;10;10;14;29
13494;Sinorhizobium_arboris;ND1;NADH-quinone oxidoreductase subunit NuoH;32;8;11;8;3;5;9;21;1;22;44;8;13;24;18;17;9;12;9;32
13495;Aurantiacibacter_zhengii;ND1;NADH-quinone oxidoreductase subunit NuoH;31;9;10;7;3;7;9;22;1;24;43;6;11;29;15;20;12;11;14;27
13496;Sphingopyxis_panaciterrae;ND1;NADH-quinone oxidoreductase subunit NuoH;34;9;11;7;2;6;9;23;1;31;46;7;10;25;15;22;9;10;11;23
13497;Shinella_kummerowiae;ND1;NADH-quinone oxidoreductase subunit NuoH;29;9;10;9;4;5;9;22;1;20;39;8;13;25;18;16;10;12;10;37
13498;Blastochloris_viridis;ND1;NADH-quinone oxidoreductase subunit NuoH;30;8;7;9;3;6;8;20;1;20;42;10;12;25;21;20;9;12;10;35
13499;Breoghania_corrubedonensis;ND1;NADH-quinone oxidoreductase subunit NuoH;36;9;8;6;2;5;11;21;2;18;40;8;16;23;19;15;10;12;12;34
13500;Qipengyuania_oceanensis;ND1;NADH-quinone oxidoreductase subunit NuoH;33;9;11;8;2;7;9;20;1;28;43;6;12;28;16;20;10;10;11;29
13501;Altericroceibacterium_indicum;ND1;NADH-quinone oxidoreductase subunit NuoH;35;8;10;7;3;6;9;25;0;28;44;8;13;28;14;17;11;11;10;24
13502;Devosia_subaequoris;ND1;NADH-quinone oxidoreductase subunit NuoH;35;8;9;7;2;5;10;26;1;27;49;8;14;23;18;15;10;11;10;30
13503;Blastomonas_natatoria;ND1;NADH-quinone oxidoreductase subunit NuoH;32;9;10;8;1;7;11;21;1;25;39;7;9;23;15;21;10;12;13;28
13505;Sinorhizobium_terangae;ND1;NADH-quinone oxidoreductase subunit NuoH;32;8;10;8;3;5;9;21;1;20;42;8;13;26;18;17;11;12;9;33
13506;Microvirga_aerophila;ND1;NADH-quinone oxidoreductase subunit NuoH;35;8;8;5;3;5;9;23;0;21;49;8;15;20;19;18;9;11;13;29
13508;Altererythrobacter_rhizovicinus;ND1;NADH-quinone oxidoreductase subunit NuoH;34;9;11;8;2;6;10;24;1;28;45;7;10;29;16;19;8;11;10;25
13509;Croceicoccus_naphthovorans;ND1;NADH-quinone oxidoreductase subunit NuoH;28;9;11;7;3;7;9;23;1;28;41;6;12;29;15;21;11;11;13;26
13510;Sphingopyxis_solisilvae;ND1;NADH-quinone oxidoreductase subunit NuoH;41;9;11;7;1;7;9;23;1;29;44;7;8;25;15;17;9;10;12;26
13511;Aurantiacibacter_odishensis;ND1;NADH-quinone oxidoreductase subunit NuoH;34;9;10;7;3;7;10;23;1;25;40;6;11;31;15;17;12;11;13;29
13512;Blastochloris_sulfoviridis;ND1;NADH-quinone oxidoreductase subunit NuoH;34;9;7;8;3;6;9;20;0;20;42;9;13;28;20;18;10;12;9;37
13513;Devosia_marina;ND1;NADH-quinone oxidoreductase subunit NuoH;33;8;9;8;2;5;9;27;1;26;48;8;13;24;18;15;11;11;10;28
13514;Qipengyuania_flava;ND1;NADH-quinone oxidoreductase subunit NuoH;33;9;10;7;4;7;9;22;1;26;42;6;12;27;16;19;10;11;13;31
13515;Altererythrobacter_confluentis;ND1;NADH-quinone oxidoreductase subunit NuoH;33;9;12;5;2;6;10;26;1;27;43;7;11;27;16;19;8;12;12;27
13516;Bosea_thiooxidans;ND1;NADH-quinone oxidoreductase subunit NuoH;36;9;8;5;5;6;10;21;1;21;42;8;11;26;20;20;7;11;11;30
13517;Devosia_epidermidihirudinis;ND1;NADH-quinone oxidoreductase subunit NuoH;30;8;7;8;2;6;9;23;1;27;42;8;12;23;18;19;12;11;10;27
13518;Sinorhizobium_americanum;ND1;NADH-quinone oxidoreductase subunit NuoH;32;8;10;8;3;5;9;22;1;23;42;8;13;25;18;18;9;12;9;31
13519;Novosphingobium_guangzhouense;ND1;NADH-quinone oxidoreductase subunit NuoH;35;8;13;5;3;7;8;23;1;24;42;8;13;25;16;18;10;11;12;29
13520;Bartonella_senegalensis;ND1;NADH-quinone oxidoreductase subunit NuoH;25;8;10;7;2;6;10;22;2;21;41;9;9;23;16;20;11;14;9;35
13521;Ciceribacter_lividus;ND1;NADH-quinone oxidoreductase subunit NuoH;33;8;9;9;2;5;9;23;1;19;39;9;17;24;18;17;7;11;10;36
13522;Amaricoccus_macauensis;ND1;NADH-quinone oxidoreductase subunit NuoH;25;9;5;8;4;7;8;22;2;26;43;8;16;27;19;24;5;12;9;26
