;Species;Gene;GeneName;Ala;Arg;Asn;Asp;Cys;Gln;Glu;Gly;His;Ile;Leu;Lys;Met;Phe;Pro;Ser;Thr;Trp;Tyr;Val
2127;Arthrobotrys_oligospora;CYTB;apocytochrome b;27;8;20;8;1;8;6;25;9;32;47;8;14;33;18;28;18;10;20;30
2128;Barnettozyma_californica;CYTB;apocytochrome b;21;9;18;9;5;9;5;26;13;40;54;7;9;31;20;26;15;6;22;28
2129;Starmerella_bacillaris;CYTB;apocytochrome b;27;9;19;6;7;6;8;26;11;30;49;6;31;39;20;23;13;5;23;21
2130;Taiwanofungus_camphoratus;CYTB;apocytochrome b;23;11;21;9;1;8;5;25;13;32;55;5;10;33;22;27;15;9;21;32
2131;Kazachstania_unispora;CYTB;apocytochrome b;22;10;17;8;4;8;5;27;12;37;42;7;17;34;19;26;14;8;21;34
2132;Wickerhamomyces_mucosus;CYTB;apocytochrome b;21;8;16;9;5;8;5;26;13;36;55;9;9;32;20;28;15;5;23;30
2133;Saccharomyces_uvarum;CYTB;Cobp;22;10;18;8;4;6;5;24;13;34;42;6;16;34;19;28;17;7;21;38
2134;Candida_labiduridarum;CYTB;apocytochrome b;22;9;20;9;4;7;4;26;12;43;56;7;12;31;22;28;15;7;20;22
2135;Podospora_anserina;CYTB;apocytochrome b;27;10;20;10;2;7;8;23;10;42;55;7;12;30;18;26;17;8;17;28
2136;Meyerozyma_guilliermondii;CYTB;apocytochrome b;21;9;19;8;3;7;6;26;12;44;46;7;11;32;21;32;11;7;21;30
2137;Ceraceosorus_guamensis;CYTB;apocytochrome b, partial;25;11;15;8;1;6;4;23;11;23;50;4;12;29;21;23;11;8;16;25
2138;Saccharomyces_pastorianus_Weihenstephan_34/70;CYTB;cytochrome b;22;10;18;8;4;6;5;24;13;34;41;6;17;34;19;28;17;7;21;38
2139;Metschnikowia_bowlesiae;CYTB;cytochrome b;21;9;19;8;3;6;5;26;12;10;47;7;41;32;20;33;17;7;19;30
2140;Inonotus_obliquus;CYTB;apocytochrome b;28;10;21;9;2;7;6;23;13;30;56;5;10;34;22;25;16;8;18;34
2141;Metschnikowia_mauinuiana;CYTB;cytochrome b;22;9;20;8;3;6;5;25;11;14;44;7;39;32;20;34;20;7;20;26
2142;Metschnikowia_hibisci;CYTB;cytochrome b;24;9;19;8;3;6;5;25;12;4;51;7;50;33;20;31;12;7;19;28
2143;Kazachstania_servazzii;CYTB;apocytochrome b;22;9;17;8;4;8;5;26;12;35;44;8;15;35;19;26;16;8;21;34
2144;Groenewaldozyma_salmanticensis;CYTB;apocytochrome b;22;9;18;9;5;8;5;27;10;47;52;7;10;28;23;19;16;8;24;27
2145;Dactylellina_haptotyla;CYTB;apocytochrome b;27;7;20;8;3;8;7;27;10;35;48;9;12;31;17;26;18;10;20;29
2146;Metschnikowia_similis;CYTB;cytochrome b;21;9;19;8;3;6;5;26;12;10;46;7;41;32;20;33;18;7;19;30
2147;Lentinula_edodes;CYTB;apocytochrome b;26;11;22;11;2;7;5;24;10;35;52;5;11;37;21;26;11;9;20;32
2148;Geotrichum_candidum;CYTB;apocytochrome b;28;10;15;7;4;6;7;28;10;11;56;7;39;29;21;30;12;6;20;27
2149;Lyophyllum_shimeji;CYTB;apocytochrome b;29;11;20;11;1;6;6;23;12;37;57;5;10;31;21;25;13;9;19;31
2150;Saccharomyces_cerevisiae;CYTB;cytochrome b;21;10;19;8;3;6;5;24;13;38;42;6;16;34;19;29;16;7;20;36
2151;Metschnikowia_colocasiae;CYTB;cytochrome b;21;9;18;9;4;6;5;26;12;9;46;7;45;34;20;33;16;7;19;26
2152;Metschnikowia_dekortorum;CYTB;cytochrome b;21;9;19;8;3;6;5;26;12;11;46;7;40;32;20;33;18;7;19;30
2153;Saccharomyces_castellii;CYTB;apocytochrome b;20;10;17;8;4;7;5;26;12;38;41;7;18;37;19;28;15;8;19;33
2154;Saccharomyces_cerevisiae_S288C;CYTB;cytochrome b;21;10;19;8;4;6;5;24;13;39;42;6;16;34;19;28;16;7;20;35
2155;Sporothrix_schenckii;CYTB;cytchrome b;26;12;19;11;1;7;6;27;8;45;52;5;10;33;19;26;18;7;20;24
2156;Metschnikowia_cubensis;CYTB;cytochrome b;20;10;20;8;3;6;5;26;12;11;46;6;44;33;21;30;17;7;19;29
2157;Fomitopsis_palustris;CYTB;apocytochrome b;26;12;21;9;2;8;6;24;13;35;54;6;9;32;21;24;15;9;22;29
2158;Saccharomyces_paradoxus;CYTB;Cobp;21;10;18;8;4;6;5;24;13;38;42;6;16;34;19;29;17;7;20;35
2159;Magnusiomyces_ingens;CYTB;apocytochrome b;30;10;16;7;2;7;7;27;10;8;51;7;47;31;23;27;13;6;19;25
2160;Metschnikowia_kipukae;CYTB;cytochrome b;21;9;19;8;3;6;5;26;12;9;45;7;43;33;20;31;18;7;19;31
2161;Metschnikowia_cerradonensis;CYTB;cytochrome b;23;9;19;8;3;6;5;26;12;7;47;7;46;33;21;30;15;7;19;29
2162;[Candida_ipomoeae;CYTB;cytochrome b;22;9;19;8;3;6;5;26;12;10;47;7;44;33;21;30;15;7;19;29
2163;Tricholoma_terreum;CYTB;apocytochrome b;26;11;19;11;1;7;5;24;13;47;50;5;10;31;21;26;14;9;18;29
2164;Metschnikowia_continentalis;CYTB;cytochrome b;23;9;19;8;3;6;5;26;12;9;47;7;44;33;21;30;15;7;19;29
2165;Metschnikowia_amazonensis;CYTB;cytochrome b;22;9;19;8;3;6;5;26;12;9;47;7;45;33;20;32;14;7;19;29
2166;Metschnikowia_matae_var._maris;CYTB;cytochrome b;23;9;19;8;2;6;5;26;12;9;47;7;44;33;21;30;16;7;19;29
2167;Metschnikowia_borealis;CYTB;cytochrome b;22;9;19;8;2;6;5;26;12;13;47;7;42;33;21;31;15;7;19;29
2168;Metschnikowia_matae;CYTB;cytochrome b;23;9;19;8;2;6;5;26;12;10;47;7;43;33;21;30;16;7;19;29
2169;Pleurotus_eryngii;CYTB;apocytochrome b;28;11;21;11;1;8;6;23;11;38;45;5;10;34;21;27;11;9;20;35
2170;Pleurotus_platypus;CYTB;apocytochrome b;28;11;21;11;1;8;6;23;11;38;45;5;10;34;21;27;11;9;20;35
2171;Metschnikowia_santaceciliae;CYTB;cytochrome b;23;9;19;8;3;6;5;26;12;7;46;7;46;33;21;30;16;7;19;29
2172;Saccharomyces_cariocanus;CYTB;Cobp;21;10;19;8;4;6;5;24;13;38;43;6;16;34;19;28;17;7;20;34
2173;Saccharomyces_mikatae;CYTB;cytochrome b;21;10;19;8;4;6;5;24;13;39;43;6;16;34;19;28;17;7;20;33
2174;Saccharomyces_kudriavzevii;CYTB;cytochrome b;21;10;19;8;4;6;5;24;13;39;42;6;16;34;19;28;18;7;20;33
2175;[Candida_norvegica;CYTB;apocytochrome b;23;9;18;9;6;9;5;25;13;43;52;7;8;33;20;25;15;6;21;26
2176;Schizosaccharomyces_pombe;CYTB;cytochrome b;28;9;24;12;4;3;5;24;7;42;52;5;12;38;24;21;16;7;21;21
2177;Volvariella_volvacea;CYTB;apocytochrome b;27;11;18;11;1;7;6;22;12;35;53;5;11;31;21;27;15;9;19;36
2178;Metschnikowia_lochheadii;CYTB;cytochrome b;23;9;19;8;2;6;5;26;12;8;46;7;45;33;21;30;16;7;19;30
2179;Schizosaccharomyces_cryophilus;CYTB;apocytochrome b;30;10;23;11;7;5;5;25;6;36;53;4;14;37;23;22;17;7;20;20
2180;[Candida_vartiovaarae;CYTB;apocytochrome b;26;10;17;9;7;9;4;25;13;40;45;6;9;40;20;24;15;5;20;29
2181;Hypsizygus_marmoreus;CYTB;apocytochrome b;26;11;22;11;1;7;7;22;11;35;56;6;13;32;23;26;19;8;20;37
2182;Tricholomella_constricta;CYTB;apocytochrome b;28;12;20;11;1;7;7;22;12;37;51;5;12;32;21;24;15;9;19;32
2183;Millerozyma_farinosa;CYTB;apocytochrome b;20;9;19;8;3;6;6;27;12;12;44;8;35;37;20;26;23;7;18;33
2184;Laccaria_bicolor;CYTB;apocytochrome b;28;11;18;12;1;6;5;23;13;31;57;5;12;32;21;26;13;9;19;33
2185;Pyronema_omphalodes;CYTB;cytochrome b;33;10;22;8;1;6;9;21;9;36;54;10;12;35;20;28;12;10;14;27
2186;Sydowia_polyspora;CYTB;cytochrome b;23;11;17;8;0;7;8;19;9;31;46;4;13;29;19;24;10;5;16;32
2187;Debaryomyces_hansenii;CYTB;apocytochrome b;21;9;18;8;3;6;6;25;12;7;49;7;46;33;21;34;11;7;21;28
2188;Schizosaccharomyces_octosporus;CYTB;apocytochrome b;32;10;23;12;6;5;5;24;6;36;54;4;13;36;23;20;16;7;21;22
2189;Cyberlindnera_jadinii;CYTB;apocytochrome b;25;10;17;9;7;9;4;25;13;40;46;7;9;39;20;25;14;5;20;29
2190;Metschnikowia_sp._13-106.1;CYTB;cytochrome b;22;9;20;8;2;6;5;26;12;11;45;7;44;33;21;30;17;7;19;29
2191;Metschnikowia_kamakouana;CYTB;cytochrome b;24;10;19;8;2;6;5;25;12;14;42;7;40;32;20;31;21;7;19;29
2192;Hygrophorus_russula;CYTB;apocytochrome b;26;11;22;9;1;9;6;22;11;36;53;5;12;34;20;27;10;9;19;35
2193;Metschnikowia_hamakuensis;CYTB;cytochrome b;21;9;20;9;3;6;6;26;11;19;42;7;36;36;20;32;20;7;18;24
2194;Magnusiomyces_tetraspermus;CYTB;apocytochrome b;33;11;16;7;2;7;8;26;10;38;5;6;11;30;24;25;59;6;19;30
2195;[Candida_torresii;CYTB;cytochrome b;21;9;19;8;3;6;5;25;12;15;44;7;42;35;20;34;12;7;20;28
2196;Pleurotus_ostreatus;CYTB;apocytochrome b;28;12;21;11;2;8;6;23;11;37;47;5;10;32;21;27;11;8;21;34
2197;Cyberlindnera_suaveolens;CYTB;apocytochrome b;26;10;16;9;7;9;4;25;13;40;47;6;11;36;20;25;14;5;21;29
2198;Naumovozyma_dairenensis;CYTB;apocytochrome b;21;10;18;6;3;5;5;24;12;30;44;7;21;35;17;26;15;8;20;36
2199;Parengyodontium_album;CYTB;cytochrome b;22;8;17;9;1;8;8;25;9;36;51;7;11;25;20;20;15;7;20;31
2200;Blastosporella_zonata;CYTB;apocytochrome b;29;11;20;12;2;6;6;22;12;35;52;6;11;30;21;26;14;10;18;33
2201;Coprinopsis_cinerea_okayama7;CYTB;apocytochrome b;30;11;22;11;2;7;6;24;12;41;52;6;12;34;22;28;14;9;21;29
2202;[Candida_psychrophila;CYTB;apocytochrome b;20;9;19;8;3;6;6;26;12;6;46;7;46;31;21;33;16;7;22;28
2203;Metschnikowia_drosophilae;CYTB;cytochrome b;22;9;19;8;3;6;5;25;12;10;43;7;48;34;20;33;12;7;20;29
2204;Morchella_importuna;CYTB;cytochrome b;25;11;19;9;1;8;5;23;7;35;54;7;15;30;19;26;12;8;14;27
2205;Arthrinium_arundinis;CYTB;cytochrome b;30;10;22;8;3;7;8;21;11;35;53;11;13;33;22;25;15;6;15;22
2206;Schizosaccharomyces_japonicus;CYTB;apocytochrome b;25;11;23;10;1;3;6;21;10;43;51;8;12;46;22;23;22;7;20;15
2207;Leptogium_hirsutum;CYTB;cytochrome b, partial;25;12;19;7;1;5;8;18;9;35;51;5;11;31;19;27;13;4;19;22
2208;Usnea_mutabilis;CYTB;cytochrome b, partial;31;8;16;8;1;4;8;19;10;32;56;9;10;34;19;29;15;4;13;27
2209;Ganoderma_applanatum;CYTB;apocytochrome b;23;9;15;9;0;6;6;22;12;30;47;5;9;32;19;20;13;8;19;26
2210;Moniliophthora_roreri;CYTB;apocytochrome b;26;12;22;11;2;6;5;23;13;40;53;6;6;33;21;26;11;8;22;30
2211;Usnea_ceratina;CYTB;cytochrome b;12;5;5;12;3;6;16;12;7;24;26;5;7;10;12;20;7;4;12;17
2212;Usnea_ceratina;CYTB;cytochrome b;28;11;21;10;2;7;7;21;10;35;55;9;13;30;20;29;15;6;15;32
2213;Bipolaris_cookei;CYTB;cytochrome b;30;12;21;9;3;9;9;19;11;28;48;8;15;33;20;28;14;4;18;34
2214;Tephrocybe_rancida;CYTB;apocytochrome b;29;11;20;11;2;5;7;21;13;34;54;9;9;33;20;26;13;9;18;33
2215;Hanseniaspora_uvarum;CYTB;apocytochrome b;19;9;27;10;7;6;7;25;13;37;38;13;14;26;15;30;26;10;15;25
2216;Xylaria_hypoxylon;CYTB;cytochrome b;29;10;19;8;1;7;7;17;12;35;48;9;11;32;19;25;15;5;16;25
2217;Orbilia_dorsalis;CYTB;apocytochrome b;28;9;22;7;1;5;8;23;9;38;50;9;12;36;21;27;16;6;17;30
2218;Drechslerella_brochopaga;CYTB;cytochrome c oxidase subunit II;26;8;22;9;2;9;10;27;10;34;58;10;11;41;18;31;17;10;19;26
2219;Hirsutella_rhossiliensis;CYTB;apocytochrome b;25;9;18;9;1;6;6;22;10;40;48;8;11;31;19;22;12;5;18;24
2220;Trametes_hirsuta;CYTB;apocytochrome b;27;9;16;9;0;7;5;21;12;28;41;5;12;32;19;20;14;8;19;26
2221;Sclerotinia_sclerotiorum_1980_UF-70;CYTB;apocytochrome b;26;11;18;6;1;5;7;17;10;38;49;6;10;30;19;25;11;5;15;23
2222;Bryoria_tenuis;CYTB;cytochrome b;21;6;18;7;2;6;4;18;9;26;39;7;12;24;14;21;15;8;15;20
2223;Macrolepiota_fuliginosa;CYTB;apocytochrome b;24;10;12;9;0;4;5;22;9;31;43;4;12;28;18;23;11;8;15;26
2224;Sanghuangporus_vaninii;CYTB;cytochrome b;22;9;20;9;3;7;6;19;11;41;42;8;10;32;21;28;21;7;19;29
2225;Millerozyma_farinosa;CYTB;endonuclease;15;6;13;5;3;5;2;20;10;8;26;5;24;22;10;20;17;6;12;22
2226;Saccharomyces_cerevisiae_S288C;CYTB;intron-encoded RNA maturase bI4;14;7;14;5;3;5;2;18;11;25;27;3;14;20;9;23;10;6;14;20
2227;Aspergillus_oryzae_3.042;CYTB;cytochrome b;27;7;17;7;1;5;7;16;8;28;41;7;13;29;16;16;14;0;11;31
2228;Wolfiporia_cocos;CYTB;apocytochrome b;19;9;21;6;1;5;6;19;11;23;43;5;9;31;14;21;15;8;16;28
2229;Verticillium_alfalfae_VaMs.102;CYTB;apocytochrome b;20;4;11;6;0;5;6;14;4;26;34;6;7;23;17;13;8;5;9;20
2230;Pleurotus_citrinopileatus;CYTB;apocytochrome b;18;6;14;8;0;5;4;15;6;30;32;3;7;24;18;14;10;6;11;16
2231;Bipolaris_sorokiniana;CYTB;apocytochrome b;20;6;12;6;0;5;6;13;4;17;31;4;10;26;14;14;9;3;8;22
2232;Bipolaris_sorokiniana;CYTB;apocytochrome b;20;6;11;7;0;5;6;13;4;17;30;4;9;27;14;14;9;3;8;23
2233;Millerozyma_farinosa;CYTB;endonuclease;11;4;9;3;3;3;2;15;5;6;15;5;18;9;5;14;12;6;11;12
2234;Trichoderma_atroviride;CYTB;LAGLIDADG endonuclease;10;5;10;3;1;4;4;15;6;17;21;1;7;7;7;12;8;6;10;15
2235;Neurospora_crassa_OR74A;CYTB;laglidadg endonuclease;12;5;9;3;2;4;3;11;5;16;21;2;6;6;6;13;8;5;10;12
2236;Yarrowia_galli;CYTB;cob-ai1 gene product;13;5;11;6;3;4;2;12;5;10;20;4;12;14;6;14;10;6;11;10
2237;Debaryomyces_hansenii;CYTB;endonuclease;11;4;8;3;3;3;2;13;5;2;19;3;21;8;5;18;4;5;11;11
2238;Paracoccidioides_brasiliensis;CYTB;probable maturase;15;10;9;4;1;5;1;15;5;20;21;3;6;18;9;10;8;5;12;9
2239;Yarrowia_alimentaria;CYTB;CYTB-ai2 gene product;12;5;11;6;3;4;2;12;5;9;18;3;13;13;6;14;10;6;9;11
2240;Saccharomyces_cerevisiae_S288C;CYTB;cytochrome b mRNA maturase bI3;9;5;11;4;3;3;3;14;6;16;15;2;10;11;5;17;6;6;11;14
2241;Rozella_allomycis;CYTB;apocytochrome b;0;5;28;7;3;3;2;16;7;72;40;12;4;25;6;30;9;4;40;7
2242;Babjeviella_inositovora_NRRL_Y-12698;CYTB;uncharacterized protein BABINDRAFT_173096;18;9;12;5;2;5;5;14;11;25;39;5;7;28;13;18;10;0;13;20
2243;Aplosporella_prunicola_CBS_121167;CYTB;uncharacterized protein K452DRAFT_330037;18;7;14;6;1;4;6;14;7;28;44;8;10;30;11;17;17;0;11;18
2244;Nemania_diffusa;CYTB;apocytochrome b;11;5;8;2;1;3;2;9;5;13;19;2;5;6;5;13;6;4;10;10
2245;Millerozyma_farinosa;CYTB;endonuclease;10;4;9;2;3;3;2;11;5;9;12;4;15;8;4;14;10;5;13;12
2246;Yarrowia_lipolytica;CYTB;COB-i1 protein;13;5;10;3;2;3;1;9;5;13;18;4;6;12;4;13;6;4;10;9
2247;Trichosporon_asahii_var._asahii_CBS_2479;CYTB;cob;9;7;8;5;0;3;4;9;4;16;24;3;8;16;15;12;6;3;9;16
2248;Yarrowia_alimentaria;CYTB;CYTB-ai1 gene product;12;5;10;3;2;3;1;9;6;8;13;4;12;12;4;14;9;4;9;10
2249;Ophiocordycipitaceae_sp.;CYTB;cytochrome b;9;5;12;2;2;3;4;14;6;15;20;2;5;8;5;13;5;5;10;9
2250;Ophiocordycipitaceae_sp.;CYTB;cytochrome b;9;3;7;4;1;4;5;8;1;25;24;6;6;16;12;12;6;0;10;10
2251;Neurospora_crassa_OR74A;CYTB;group I intron endonuclease;10;6;12;3;2;4;2;12;6;14;21;5;5;7;7;16;7;5;9;9
2252;Saccharomyces_cerevisiae_S288C;CYTB;cytochrome b mRNA maturase bI2;8;5;12;2;3;3;2;11;6;15;13;3;13;9;3;16;5;4;11;11
2253;Pleurotus_citrinopileatus;CYTB;apocytochrome b;11;5;8;3;2;3;1;9;5;16;16;2;3;9;4;8;2;3;9;9
2254;Postia_placenta_MAD-698-R-SB12;CYTB;hypothetical protein POSPLADRAFT_1160997;9;5;9;3;1;3;1;8;5;12;19;4;4;10;4;11;6;3;10;11
2255;Tuber_melanosporum_Mel28;CYTB;hypothetical protein;9;8;15;4;2;1;5;12;6;19;23;4;6;13;10;11;9;4;8;17
2256;Bipolaris_sorokiniana;CYTB;apocytochrome b;9;6;9;2;1;2;2;6;5;12;14;2;5;8;5;10;5;2;8;10
2257;Geotrichum_candidum;CYTB;cob.1 group I intron encoded;12;5;5;2;2;2;2;11;4;4;20;3;13;9;3;12;3;4;8;6
2258;Botrytis_fragariae;CYTB;putative intron-encoded endonuclease;17;5;8;5;0;2;4;9;5;22;29;3;5;22;8;14;4;0;5;11
2259;Postia_placenta_MAD-698-R-SB12;CYTB;hypothetical protein POSPLADRAFT_1161053, partial;8;2;9;3;0;1;1;6;6;7;15;1;2;11;8;9;5;2;7;7
2260;Didymella_exigua_CBS_183.55;CYTB;cytochrome b, partial;10;2;8;3;0;1;3;5;3;7;13;1;4;13;7;7;4;1;4;10
2261;Meyerozyma_guilliermondii_ATCC_6260;CYTB;hypothetical protein PGUG_05919;6;4;9;5;0;2;4;12;5;21;22;4;5;18;13;14;6;1;9;15
2262;Bipolaris_oryzae_ATCC_44560;CYTB;hypothetical protein COCMIDRAFT_111469, partial;10;2;8;4;0;1;2;7;3;6;14;1;4;13;8;6;4;0;3;11
2263;Bipolaris_maydis_ATCC_48331;CYTB;hypothetical protein COCC4DRAFT_95625, partial;10;2;8;4;0;1;1;7;3;6;14;1;4;13;7;6;4;0;3;10
2264;Bipolaris_zeicola_26-R-13;CYTB;hypothetical protein COCCADRAFT_42036;10;2;8;4;0;1;2;5;3;6;14;1;4;12;8;6;4;0;3;11
2265;Bipolaris_victoriae_FI3;CYTB;hypothetical protein COCVIDRAFT_116545, partial;10;2;8;4;0;1;2;5;3;6;14;1;4;12;8;6;4;0;3;11
2266;Sugiyamaella_lignohabitans;CYTB;cytochrome b;11;2;5;2;1;2;5;10;1;8;25;3;11;11;8;5;4;0;7;11
2267;Synchytrium_microbalum;CYTB;uncharacterized protein SmJEL517_g06236;6;4;6;1;1;2;2;7;3;12;13;2;6;15;11;4;3;3;8;8
2268;Coccocarpia_palmicola;CYTB;cytochrome c oxidase subunit 2;11;6;6;11;4;7;17;12;6;21;23;5;7;16;10;20;9;4;9;20
2269;Coccocarpia_palmicola;CYTB;cytochrome c oxidase subunit 2;10;4;4;1;1;2;4;5;2;9;16;3;4;11;5;7;4;0;3;6
2270;Thermothelomyces_thermophilus_ATCC_42464;CYTB;uncharacterized protein MYCTH_62710;6;1;5;4;0;1;2;4;2;8;7;1;4;8;6;5;3;0;4;7
2271;Penicilliopsis_zonata_CBS_506.65;CYTB;hypothetical protein ASPZODRAFT_155597;4;1;5;3;0;1;3;4;2;7;7;1;4;9;8;5;2;0;4;8
2272;Didymella_exigua_CBS_183.55;CYTB;cytochrome b/b6, partial;9;4;3;1;0;3;3;5;1;9;16;3;5;10;4;6;5;0;4;9
2273;Trichoderma_harzianum_CBS_226.95;CYTB;hypothetical protein M431DRAFT_502098;7;1;4;4;0;1;2;5;2;4;8;1;5;9;8;3;3;0;4;7
2274;Esteya_vermicola;CYTB;cytochrome b;4;0;9;1;1;2;2;3;2;11;10;2;2;4;2;9;2;1;3;5
2275;Leptosphaeria_maculans_JN3;CYTB;hypothetical protein LEMA_P123980.1;7;1;5;2;0;1;3;4;0;6;5;1;3;9;6;3;2;0;3;6
2276;Trichoderma_harzianum_CBS_226.95;CYTB;hypothetical protein M431DRAFT_553234;3;1;2;1;0;4;3;4;2;10;14;4;2;8;4;5;5;0;2;7
2277;Aplosporella_prunicola_CBS_121167;CYTB;uncharacterized protein K452DRAFT_354465;3;1;4;4;0;0;1;6;2;6;9;1;2;8;4;5;1;0;3;6
2278;Bipolaris_cookei;CYTB;LAGLIDADG endonuclease;4;5;4;1;0;0;0;4;2;6;6;1;2;5;1;3;3;1;5;5
2279;Agaricus_bisporus_var._burnettii_JB137-S8;CYTB;hypothetical protein AGABI1DRAFT_49128;4;1;3;1;1;2;0;2;1;4;8;1;1;3;2;3;4;1;2;4
2280;Agaricus_bisporus_var._burnettii_JB137-S8;CYTB;hypothetical protein AGABI1DRAFT_49310;4;3;1;3;0;2;3;5;1;8;9;1;2;9;4;5;4;3;1;6
2281;Alternaria_burnsii;CYTB;cytochrome b;4;3;2;1;0;3;3;4;1;4;5;2;3;12;3;5;5;0;3;10
2282;Postia_placenta_MAD-698-R-SB12;CYTB;hypothetical protein POSPLADRAFT_1161046;4;3;4;2;0;3;2;4;1;9;12;1;3;9;5;6;1;3;3;9
2283;Alternaria_arborescens;CYTB;hypothetical protein AA0111_g12848;4;1;2;0;0;3;3;3;1;3;5;2;3;12;2;3;4;0;3;9
2284;Lachnellula_hyalina;CYTB;cytochrome b;2;1;4;2;0;1;2;0;3;2;7;2;2;1;4;7;1;0;2;4
2285;Bipolaris_maydis_ATCC_48331;CYTB;hypothetical protein COCC4DRAFT_92498, partial;5;3;2;0;0;3;3;4;1;3;6;2;3;11;2;6;4;0;3;7
2286;Bipolaris_oryzae_ATCC_44560;CYTB;hypothetical protein COCMIDRAFT_41967;5;1;2;0;0;3;3;3;1;3;6;2;3;11;2;4;4;0;3;7
2287;Pseudocercospora_fijiensis_CIRAD86;CYTB;uncharacterized protein MYCFIDRAFT_42580, partial;2;4;2;1;0;1;0;3;0;11;12;2;2;8;3;4;3;0;2;3
2288;Trichosporon_asahii_var._asahii_CBS_2479;CYTB;Bi3p;2;0;1;1;0;2;0;2;0;3;2;0;2;1;1;2;2;2;0;2
2289;Absidia_glauca;ND1;NADH dehydrogenase subunit 1;23;9;6;4;0;6;13;22;2;24;54;6;12;22;15;33;11;5;11;29
2290;Phycomyces_blakesleeanus;ND1;NADH dehydrogenase subunit 1;25;9;6;4;1;6;13;22;2;27;57;6;9;23;15;30;13;5;11;27
2291;Lichtheimia_hongkongensis;ND1;NADH dehydrogenase subunit 1;25;9;8;4;0;6;12;23;2;25;53;6;11;25;15;26;14;5;11;27
2292;Parasitella_parasitica;ND1;NADH dehydrogenase subunit 1;25;9;8;4;0;6;12;23;2;24;53;6;11;25;15;26;14;5;11;28
2293;Cryptococcus_neoformans_var._grubii;ND1;NADH dehydrogenase subunit 1;28;8;7;7;6;6;13;18;3;35;41;6;12;30;15;20;20;5;10;29
2294;Microbotryum_cf._violaceum_BFL-2013;ND1;NADH dehydrogenase subunit 1;23;9;5;5;3;8;12;17;4;36;42;5;8;30;13;30;14;5;9;28
2295;Tremella_fuciformis;ND1;NADH dehydrogenase subunit 1;26;9;8;6;4;7;13;19;1;29;49;7;9;31;15;21;21;5;9;30
2296;Rhodotorula_mucilaginosa;ND1;NADH dehydrogenase subunit 1;24;9;5;5;4;9;12;17;3;29;43;5;9;29;14;26;16;5;10;32
2297;Hannaella_oryzae;ND1;NADH dehydrogenase subunit 1;23;10;7;6;4;7;13;20;1;31;49;7;9;32;15;24;19;5;9;28
2298;Austropuccinia_psidii;ND1;NADH dehydrogenase subunit 1;23;8;8;5;3;9;11;17;3;39;40;6;10;25;14;30;17;6;11;29
2299;Rhizopus_oryzae;ND1;NADH dehydrogenase subunit 1;22;9;9;4;1;6;11;25;2;32;51;6;10;24;14;26;13;5;12;25
2300;Microbotryum_lychnidis-dioicae;ND1;NADH dehydrogenase subunit 1;23;8;5;5;4;8;12;16;4;36;42;6;9;30;13;32;12;5;8;28
2301;Ustilago_maydis;ND1;NADH:ubiquinone oxidoreductase subunit 1;28;8;6;5;2;9;13;19;1;29;47;6;14;25;14;27;14;5;11;25
2302;Pneumocystis_murina;ND1;NADH dehydrogenase subunit 1;22;8;7;4;3;8;12;24;1;38;51;6;4;29;18;26;14;6;17;23
2303;Gigaspora_rosea;ND1;NADH dehydrogenase subunit 1;23;8;4;6;2;7;12;22;2;25;66;7;7;18;22;32;7;7;12;26
2304;Jaminaea_angkorensis;ND1;NADH dehydrogenase subunit 1;26;8;9;6;5;10;11;17;2;43;41;7;12;29;14;28;12;5;11;23
2305;Phakopsora_meibomiae;ND1;NADH dehydrogenase subunit 1;19;8;8;6;2;9;9;17;2;42;38;6;5;24;12;30;18;6;11;28
2306;Tilletia_indica;ND1;NADH dehydrogenase subunit 1;22;11;6;4;2;9;10;18;1;29;38;7;11;25;12;29;11;5;12;23
2307;Puccinia_triticina;ND1;NADH-ubiquinone oxidoreductase subunit 1;21;8;9;6;3;9;9;17;2;38;38;6;10;25;13;28;15;6;10;26
2308;Malassezia_restricta;ND1;NADH dehydrogenase subunit 1;28;9;7;4;3;9;12;18;1;26;39;6;17;29;12;25;15;5;10;25
2309;Phakopsora_pachyrhizi;ND1;NAD1;19;8;8;6;2;9;9;17;2;43;36;6;4;24;11;29;17;6;11;27
2310;Amanita_phalloides;ND1;NADH dehydrogenase subunit 1;24;8;8;7;5;10;11;18;2;30;54;6;3;27;13;25;16;5;11;23
2311;Amanita_pseudoporphyria;ND1;NADH dehydrogenase subunit 1;22;8;8;6;5;10;12;18;2;33;53;6;3;28;13;27;16;5;11;22
2312;Blastocladiella_emersonii;ND1;NADH dehydrogenase subunit 1;22;7;8;5;2;7;9;22;2;31;50;7;5;25;15;27;17;7;10;25
2313;Puccinia_striiformis_f._sp._tritici;ND1;NADH-ubiquinone oxidoreductase subunit 1;20;8;9;6;2;9;9;17;2;36;39;6;11;23;13;29;17;6;11;26
2314;Amanita_bisporigera;ND1;NADH dehydrogenase subunit 1;24;8;8;7;5;10;11;18;2;30;51;6;3;30;13;25;16;5;11;23
2315;Podila_verticillata;ND1;NADH dehydrogenase subunit 1;28;8;8;5;2;5;11;23;0;35;47;10;8;22;13;23;10;5;12;23
2316;Cryptococcus_neoformans_var._grubii_H99;ND1;NADH dehydrogenase subunit 1;28;10;8;8;7;6;14;19;3;36;46;9;12;29;15;20;20;6;13;30
